reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,Value (kUSD),Balance (kUSD),Quantity,Quantity Unit,Unit Value,Unit Value Unit,Share World (%),Growth Value 5Y (%),Growth Value 2Y (%),Growth Quantity 5Y (%)
388,Jamaica,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",5,27,0.000,Toneladas,,,0.00001630021,,,
666,San Pedro y Miquelón,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",5,-5,0.000,Toneladas,,,0.00001557361,6,-37,
586,Pakistán,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",5,-5,1.000,Toneladas,5000,USD/Toneladas,0.00001627013,15,33,
044,Bahamas,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",5,-5,1.000,Toneladas,5000,USD/Toneladas,0.00001491469,34,45,
882,Samoa,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",5,30,3.000,Toneladas,1666.6666666666666666666666667,USD/Toneladas,0.00001572447,,,
024,Angola,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",4,86,2.000,Toneladas,2000,USD/Toneladas,0.00001196357,-25,-81,-44
646,Ruanda,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",4,-1,7.000,Toneladas,571.42857142857142857142857143,USD/Toneladas,0.00001194982,,,
499,Montenegro,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",4,-4,0.000,Toneladas,,,0.00001208473,15,19,
417,Kirguistán,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",3,-3,1.000,Toneladas,3000,USD/Toneladas,0.000009780126,8,,-46
660,Anguila,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",3,-3,0.000,Toneladas,,,0.000009535623,,,
690,Seychelles,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",2,-2,0.000,Toneladas,,,0.000005117281,49,-54,
258,Polinesia Francesa,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",2,-2,0.000,Toneladas,,,0.000006056403,-15,-20,
308,Granada,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",2,1538,0.000,Toneladas,,,0.00000814794,,-77,
266,Gabón,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,-1,0.000,Toneladas,,,0.000002471112,-43,,
234,Islas Feroe,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,-1,0.000,Toneladas,,,0.000003260042,,,
242,Fiji,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,2,0.000,Toneladas,,,0.00000378958,80,-94,
204,Benin,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,0,0.000,Toneladas,,,0.000002440712,,,
008,Albania,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,0,0.000,Toneladas,,,0.000002474694,52,,
050,Bangladesh,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,-1,0.000,Toneladas,,,0.00000385507,-24,,
072,Botsuana,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,-1,0.000,Toneladas,,,0.000002089552,-54,,
192,Cuba,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,1143,0.000,Toneladas,,,0.000003260042,,,
132,Cabo Verde,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,-1,0.000,Toneladas,,,0.000001997784,,,
686,Senegal,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,0,0.000,Toneladas,,,0.000001630367,-28,,
600,Paraguay,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,-1,0.000,Toneladas,,,0.000003156862,9,,
404,Kenya,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,3506,0.000,Toneladas,,,0.000002393924,-4,,
524,Nepal,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,-1,0.000,Toneladas,,,0.000003741197,0,,
558,Nicaragua,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,41483,0.000,Toneladas,,,0.000004241901,2,-81,
780,Trinidad y Tobago,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,983,0.000,Toneladas,,,0.000003800114,,-87,
760,República Árabe Siria,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,-1,0.000,Toneladas,,,0.00000313942,,,
772,Tokelau,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,1965,,,,,,,,
834,"Tanzanía, República Unida de",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,100793,,,,,,,,
533,Aruba,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,21,,,,,,,,
540,Nueva Caledonia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,17,,,,,,,,
548,Vanuatu,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,9911,,,,,,,,
418,"Lao, República Democrática Popular",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,204,,,,,,,,
598,Papua Nueva Guinea,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,390768,,,,,,,,
670,San Vicente y las Granadinas,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,406,,,,,,,,
678,Sao Tomé y Príncipe,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,20865,,,,,,,,
694,Sierra Leona,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,206090,,,,,,,,
084,Belice,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,1557,,,,,,,,
090,Islas Salomon,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,38907,,,,,,,,
120,Camerún,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,2126711,,,,,,,,
178,Congo,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,55069,,,,,,,,
068,"Bolivia, Estado Plurinacional de",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,6066,,,,,,,,
212,Dominica,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,2164,,,,,,,,
226,Guinea Ecuatorial,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,4567,,,,,,,,
